bundle_id,week_start,total_potholes,unfixed,unfixed_rate,is_dh
3267.0,2024-02-17,2,0,0.0,False
3267.0,2024-02-24,1,0,0.0,False
3267.0,2024-03-02,1,0,0.0,False
3267.0,2024-04-13,1,0,0.0,False
3267.0,2024-07-06,1,1,1.0,False
3267.0,2024-07-20,1,1,1.0,False
3267.0,2024-08-31,1,0,0.0,False
3267.0,2025-03-08,1,1,1.0,False
3267.0,2025-03-15,1,1,1.0,False
3267.0,2025-03-22,1,1,1.0,False
3267.0,2025-04-12,1,1,1.0,False
3267.0,2025-11-01,2,0,0.0,False
3269.0,2023-03-11,1,1,1.0,False
3269.0,2023-03-25,1,1,1.0,False
3269.0,2023-12-09,1,0,0.0,False
3269.0,2024-02-10,1,0,0.0,False
3269.0,2024-03-23,1,1,1.0,False
3269.0,2025-06-07,1,0,0.0,False
3269.0,2025-11-15,1,1,1.0,False
3269.0,2025-12-13,1,1,1.0,False
3275.0,2021-02-06,1,1,1.0,False
3275.0,2025-03-15,1,1,1.0,False
3280.0,2024-03-23,2,1,0.5,False
3280.0,2025-06-07,1,1,1.0,False
3281.0,2022-02-26,2,2,1.0,False
3281.0,2022-03-26,1,1,1.0,False
3289.0,2021-01-09,1,1,1.0,False
3289.0,2021-01-30,1,1,1.0,False
3289.0,2021-08-07,1,1,1.0,False
3289.0,2021-08-28,1,1,1.0,False
3289.0,2021-09-25,1,1,1.0,False
3289.0,2022-07-30,1,1,1.0,False
3289.0,2022-10-08,1,1,1.0,False
3289.0,2023-02-04,1,1,1.0,False
3289.0,2023-06-17,1,1,1.0,False
3289.0,2023-09-09,1,1,1.0,False
3289.0,2024-02-10,1,1,1.0,False
3289.0,2024-03-09,1,1,1.0,False
3289.0,2024-04-27,1,0,0.0,False
3289.0,2024-09-14,1,1,1.0,False
3289.0,2025-07-12,1,1,1.0,False
3289.0,2025-08-16,1,0,0.0,False
3291.0,2022-07-30,1,0,0.0,False
3291.0,2023-01-07,1,1,1.0,False
3291.0,2023-03-04,1,1,1.0,False
3291.0,2023-03-11,1,1,1.0,False
3291.0,2023-07-22,1,1,1.0,False
3291.0,2024-02-24,1,0,0.0,False
3291.0,2025-02-08,1,1,1.0,False
3291.0,2025-12-06,1,0,0.0,False
3293.0,2022-02-19,1,1,1.0,False
3293.0,2023-03-25,1,1,1.0,False
3296.0,2021-10-09,1,1,1.0,False
3296.0,2021-10-16,1,1,1.0,False
3296.0,2024-02-03,1,1,1.0,False
3296.0,2025-03-22,1,1,1.0,False
3296.0,2025-08-16,1,1,1.0,False
3297.0,2023-08-19,1,1,1.0,False
3297.0,2023-12-16,1,0,0.0,False
3300.0,2021-01-23,1,0,0.0,False
3300.0,2021-09-04,1,1,1.0,False
3300.0,2023-03-18,1,1,1.0,False
3302.0,2021-01-30,1,0,0.0,False
3302.0,2021-05-01,1,1,1.0,False
3302.0,2021-05-29,1,1,1.0,False
3302.0,2021-07-17,1,1,1.0,False
3302.0,2022-02-12,1,1,1.0,False
3302.0,2022-02-19,1,1,1.0,False
3302.0,2022-03-19,1,1,1.0,False
3302.0,2022-04-16,1,1,1.0,False
3302.0,2022-04-30,1,0,0.0,False
3302.0,2022-06-18,1,0,0.0,False
3302.0,2022-07-16,1,0,0.0,False
3302.0,2022-08-20,1,1,1.0,False
3302.0,2022-10-15,1,0,0.0,False
3302.0,2022-10-29,1,1,1.0,False
3302.0,2022-12-24,1,1,1.0,False
3302.0,2023-01-07,1,1,1.0,False
3302.0,2023-01-28,1,0,0.0,False
3302.0,2023-02-04,1,0,0.0,False
3302.0,2023-02-11,1,0,0.0,False
3302.0,2023-02-18,1,1,1.0,False
3302.0,2023-03-18,1,1,1.0,False
3302.0,2023-03-25,1,1,1.0,False
3302.0,2023-09-16,1,1,1.0,False
3302.0,2023-12-09,1,1,1.0,False
3302.0,2024-01-20,1,1,1.0,False
3302.0,2024-03-02,1,0,0.0,False
3302.0,2024-03-16,1,0,0.0,False
3302.0,2024-08-03,1,1,1.0,False
3302.0,2024-12-14,1,0,0.0,False
3302.0,2025-01-18,1,1,1.0,False
3302.0,2025-04-26,1,0,0.0,False
3302.0,2025-06-28,1,1,1.0,False
3302.0,2025-07-12,1,0,0.0,False
3302.0,2025-08-09,3,0,0.0,False
3302.0,2025-08-16,1,0,0.0,False
3302.0,2025-08-23,1,0,0.0,False
3302.0,2025-08-30,1,1,1.0,False
3302.0,2025-10-04,1,1,1.0,False
3302.0,2025-10-11,1,0,0.0,False
3302.0,2025-11-08,1,1,1.0,False
3306.0,2021-03-06,1,1,1.0,False
3306.0,2021-05-15,1,1,1.0,False
3306.0,2021-10-02,1,1,1.0,False
3306.0,2022-01-29,1,1,1.0,False
3306.0,2022-03-26,2,2,1.0,False
3306.0,2022-04-09,2,2,1.0,False
3306.0,2022-04-30,1,0,0.0,False
3306.0,2022-10-01,1,0,0.0,False
3306.0,2022-10-08,1,0,0.0,False
3306.0,2022-10-15,1,0,0.0,False
3306.0,2022-10-22,1,0,0.0,False
3306.0,2023-01-14,1,0,0.0,False
3306.0,2023-01-21,1,1,1.0,False
3306.0,2023-02-04,1,1,1.0,False
3306.0,2023-04-01,1,1,1.0,False
3306.0,2023-04-15,1,1,1.0,False
3306.0,2023-05-20,1,1,1.0,False
3306.0,2023-05-27,1,1,1.0,False
3306.0,2023-06-17,1,1,1.0,False
3306.0,2023-07-22,1,0,0.0,False
3306.0,2023-08-05,1,1,1.0,False
3306.0,2023-08-12,1,1,1.0,False
3306.0,2023-12-02,1,0,0.0,False
3306.0,2024-01-13,1,1,1.0,False
3306.0,2024-01-27,2,0,0.0,False
3306.0,2024-04-27,1,1,1.0,False
3306.0,2024-05-04,1,1,1.0,False
3306.0,2024-09-14,1,0,0.0,False
3306.0,2025-01-25,1,1,1.0,False
3306.0,2025-02-15,1,1,1.0,False
3306.0,2025-03-08,1,1,1.0,False
3306.0,2025-04-12,1,1,1.0,False
3306.0,2025-05-03,1,0,0.0,False
3306.0,2025-06-07,1,0,0.0,False
3306.0,2025-07-12,1,1,1.0,False
3306.0,2025-08-09,2,0,0.0,False
3306.0,2025-08-16,1,0,0.0,False
3306.0,2025-09-06,2,2,1.0,False
3306.0,2025-10-25,3,0,0.0,False
3306.0,2025-11-01,1,0,0.0,False
3306.0,2025-11-08,1,0,0.0,False
3306.0,2025-12-20,1,0,0.0,False
3324.0,2022-03-19,1,1,1.0,False
3324.0,2023-04-01,1,0,0.0,False
3324.0,2024-04-06,1,1,1.0,False
3325.0,2021-03-06,1,1,1.0,False
3325.0,2022-12-10,1,0,0.0,False
3325.0,2023-01-14,1,0,0.0,False
3325.0,2024-02-10,1,1,1.0,False
3325.0,2024-05-04,1,1,1.0,False
3325.0,2024-08-10,1,0,0.0,False
3325.0,2024-08-24,1,1,1.0,False
3326.0,2021-02-20,1,1,1.0,False
3326.0,2022-05-21,1,0,0.0,False
3326.0,2023-01-07,1,1,1.0,False
3326.0,2023-05-20,1,0,0.0,False
3326.0,2024-04-06,1,1,1.0,False
3326.0,2024-08-03,1,1,1.0,False
3327.0,2024-02-24,1,0,0.0,False
3327.0,2024-03-09,1,1,1.0,False
3327.0,2024-03-16,1,0,0.0,False
3327.0,2024-04-06,1,0,0.0,False
3327.0,2025-11-15,1,0,0.0,False
3328.0,2021-06-12,1,1,1.0,False
3328.0,2022-01-22,1,1,1.0,False
3328.0,2022-02-19,1,1,1.0,False
3328.0,2022-08-13,1,0,0.0,False
3328.0,2023-01-21,1,1,1.0,False
3328.0,2023-10-21,1,1,1.0,False
3328.0,2023-12-23,1,1,1.0,False
3328.0,2024-04-20,1,1,1.0,False
3328.0,2024-07-06,1,1,1.0,False
3328.0,2025-03-01,1,0,0.0,False
3328.0,2025-03-15,1,1,1.0,False
3328.0,2025-04-26,1,1,1.0,False
3333.0,2022-04-30,1,1,1.0,False
3333.0,2025-06-07,1,1,1.0,False
3333.0,2025-09-06,1,1,1.0,False
3333.0,2025-09-13,1,1,1.0,False
3333.0,2025-10-18,1,0,0.0,False
3334.0,2022-01-01,1,1,1.0,False
3334.0,2022-04-09,1,0,0.0,False
3334.0,2023-02-04,1,1,1.0,False
3334.0,2024-01-27,1,1,1.0,False
3334.0,2024-03-30,1,0,0.0,False
3334.0,2024-05-04,1,0,0.0,False
3334.0,2025-03-15,1,1,1.0,False
3334.0,2025-05-17,1,1,1.0,False
3334.0,2025-08-30,1,1,1.0,False
3334.0,2025-12-13,1,1,1.0,False
3335.0,2021-05-08,1,1,1.0,False
3335.0,2021-12-25,1,1,1.0,False
3335.0,2022-06-11,2,2,1.0,False
3335.0,2023-04-01,1,1,1.0,False
3335.0,2023-08-19,1,0,0.0,False
3336.0,2023-03-11,1,1,1.0,False
3336.0,2024-08-24,1,0,0.0,False
3337.0,2022-04-30,1,0,0.0,False
3339.0,2025-11-22,1,1,1.0,False
3345.0,2021-01-02,1,1,1.0,False
3345.0,2021-01-09,1,1,1.0,False
3345.0,2021-03-27,1,1,1.0,False
3345.0,2021-05-22,1,1,1.0,False
3345.0,2021-11-06,1,1,1.0,False
3345.0,2021-12-25,1,1,1.0,False
3345.0,2022-04-30,1,0,0.0,False
3345.0,2022-08-06,1,1,1.0,False
3345.0,2022-08-13,1,0,0.0,False
3345.0,2022-11-19,1,1,1.0,False
3345.0,2023-01-14,1,1,1.0,False
3345.0,2023-01-21,1,1,1.0,False
3345.0,2023-02-11,1,0,0.0,False
3345.0,2023-02-18,1,0,0.0,False
3345.0,2023-03-11,2,2,1.0,False
3345.0,2023-03-25,1,0,0.0,False
3345.0,2023-04-08,1,0,0.0,False
3345.0,2023-10-07,2,2,1.0,False
3345.0,2023-11-11,1,1,1.0,False
3345.0,2023-12-16,1,1,1.0,False
3345.0,2024-02-10,2,2,1.0,False
3345.0,2024-02-17,1,1,1.0,False
3345.0,2024-03-09,1,1,1.0,False
3345.0,2024-03-16,1,0,0.0,False
3345.0,2024-03-23,1,1,1.0,False
3345.0,2024-06-15,1,1,1.0,False
3345.0,2024-06-22,1,1,1.0,False
3345.0,2024-11-09,1,0,0.0,False
3345.0,2025-04-12,1,1,1.0,False
3345.0,2025-11-29,1,0,0.0,False
3351.0,2021-08-21,1,1,1.0,False
3351.0,2021-10-30,2,1,0.5,False
3351.0,2022-04-02,1,1,1.0,False
3351.0,2022-04-09,1,0,0.0,False
3351.0,2022-07-16,1,0,0.0,False
3353.0,2021-04-17,1,1,1.0,False
3353.0,2024-11-23,1,1,1.0,False
3353.0,2025-04-12,2,2,1.0,False
3355.0,2021-01-16,1,1,1.0,False
3355.0,2021-05-29,1,1,1.0,False
3355.0,2021-06-26,1,0,0.0,False
3355.0,2022-10-01,1,1,1.0,False
3355.0,2023-09-30,1,1,1.0,False
3356.0,2021-03-13,1,1,1.0,False
3356.0,2021-05-22,1,1,1.0,False
3356.0,2021-08-07,1,1,1.0,False
3356.0,2021-09-25,1,1,1.0,False
3356.0,2021-10-16,1,0,0.0,False
3356.0,2023-01-07,1,1,1.0,False
3356.0,2023-01-14,1,1,1.0,False
3356.0,2023-03-11,1,1,1.0,False
3356.0,2023-09-16,1,0,0.0,False
3356.0,2024-02-17,1,1,1.0,False
3356.0,2024-02-24,1,0,0.0,False
3356.0,2024-03-16,1,1,1.0,False
3356.0,2024-03-30,1,0,0.0,False
3356.0,2025-03-08,1,1,1.0,False
3356.0,2025-03-22,1,1,1.0,False
3356.0,2025-05-03,1,1,1.0,False
3356.0,2025-07-19,1,1,1.0,False
3358.0,2021-01-09,1,1,1.0,False
3358.0,2021-08-21,1,1,1.0,False
3358.0,2022-08-06,1,0,0.0,False
3358.0,2023-03-18,1,1,1.0,False
3358.0,2023-03-25,1,1,1.0,False
3358.0,2023-09-30,1,1,1.0,False
3358.0,2023-10-07,1,1,1.0,False
3358.0,2024-02-17,1,1,1.0,False
3358.0,2024-03-09,1,1,1.0,False
3358.0,2024-07-27,1,0,0.0,False
3358.0,2024-12-07,1,1,1.0,False
3358.0,2025-07-19,1,1,1.0,False
3358.0,2025-10-04,1,1,1.0,False
3364.0,2024-10-26,1,0,0.0,False
3367.0,2021-01-02,1,1,1.0,False
3367.0,2021-03-13,1,1,1.0,False
3367.0,2021-03-20,1,1,1.0,False
3367.0,2021-04-17,1,1,1.0,False
3367.0,2022-01-15,1,1,1.0,False
3367.0,2022-02-12,1,1,1.0,False
3367.0,2022-03-12,1,1,1.0,False
3367.0,2022-04-02,1,0,0.0,False
3367.0,2022-04-30,1,1,1.0,False
3367.0,2022-09-24,1,1,1.0,False
3367.0,2022-11-12,1,1,1.0,False
3367.0,2022-12-17,1,1,1.0,False
3367.0,2023-01-07,1,1,1.0,False
3367.0,2023-03-25,1,1,1.0,False
3367.0,2023-06-10,1,0,0.0,False
3367.0,2023-07-15,1,1,1.0,False
3367.0,2023-07-29,1,0,0.0,False
3367.0,2023-08-05,1,0,0.0,False
3367.0,2023-09-30,1,0,0.0,False
3367.0,2023-10-14,1,1,1.0,False
3367.0,2023-10-21,1,0,0.0,False
3367.0,2024-02-03,1,1,1.0,False
3367.0,2024-02-10,1,1,1.0,False
3367.0,2024-02-17,1,1,1.0,False
3367.0,2024-03-16,1,0,0.0,False
3367.0,2024-03-23,1,1,1.0,False
3367.0,2024-03-30,3,0,0.0,False
3367.0,2024-04-06,1,1,1.0,False
3367.0,2024-05-04,1,0,0.0,False
3367.0,2024-08-10,1,1,1.0,False
3367.0,2024-10-05,1,0,0.0,False
3367.0,2024-10-12,1,0,0.0,False
3367.0,2024-12-28,1,1,1.0,False
3367.0,2025-01-04,1,0,0.0,False
3367.0,2025-01-18,1,0,0.0,False
3367.0,2025-04-12,1,0,0.0,False
3367.0,2025-04-19,1,1,1.0,False
3367.0,2025-05-03,1,1,1.0,False
3367.0,2025-07-19,1,0,0.0,False
3367.0,2025-08-02,2,0,0.0,False
3367.0,2025-11-15,1,1,1.0,False
3372.0,2023-01-28,1,0,0.0,False
3372.0,2023-11-18,1,1,1.0,False
3372.0,2025-02-01,1,1,1.0,False
3372.0,2025-04-05,1,1,1.0,False
3373.0,2023-02-25,1,1,1.0,False
3373.0,2023-03-25,1,1,1.0,False
3373.0,2024-05-04,1,1,1.0,False
3374.0,2021-05-08,2,2,1.0,False
3374.0,2022-04-30,1,1,1.0,False
3374.0,2023-01-07,1,1,1.0,False
3374.0,2023-12-30,1,1,1.0,False
3374.0,2024-01-13,1,0,0.0,False
3374.0,2024-03-16,1,1,1.0,False
3374.0,2024-07-13,1,1,1.0,False
3374.0,2024-08-03,1,0,0.0,False
3374.0,2025-03-01,1,1,1.0,False
3374.0,2025-03-22,1,1,1.0,False
3374.0,2025-05-03,1,1,1.0,False
3376.0,2025-02-22,1,1,1.0,False
3376.0,2025-03-15,1,1,1.0,False
3378.0,2025-07-05,1,1,1.0,False
3379.0,2021-11-20,1,1,1.0,False
3379.0,2024-05-11,1,1,1.0,False
3379.0,2025-11-29,1,0,0.0,False
3382.0,2021-09-18,1,1,1.0,False
3382.0,2021-09-25,1,1,1.0,False
3382.0,2022-01-22,1,1,1.0,False
3382.0,2022-12-10,1,1,1.0,False
3382.0,2022-12-31,1,1,1.0,False
3382.0,2023-04-01,1,1,1.0,False
3382.0,2023-11-25,1,1,1.0,False
3382.0,2024-01-06,1,1,1.0,False
3382.0,2025-03-08,1,1,1.0,False
3382.0,2025-07-12,1,0,0.0,False
3382.0,2025-10-11,1,0,0.0,False
3382.0,2025-11-29,1,1,1.0,False
3382.0,2025-12-06,1,1,1.0,False
3382.0,2025-12-13,1,0,0.0,False
3383.0,2021-02-06,1,0,0.0,False
3383.0,2021-03-06,1,1,1.0,False
3383.0,2021-03-13,1,1,1.0,False
3383.0,2021-04-03,1,1,1.0,False
3383.0,2021-04-10,1,1,1.0,False
3383.0,2021-05-01,1,1,1.0,False
3383.0,2021-05-08,1,1,1.0,False
3383.0,2021-07-24,1,1,1.0,False
3383.0,2021-10-23,1,1,1.0,False
3383.0,2021-10-30,1,1,1.0,False
3383.0,2021-11-06,1,0,0.0,False
3383.0,2021-12-18,1,1,1.0,False
3383.0,2021-12-25,1,1,1.0,False
3383.0,2022-01-01,2,2,1.0,False
3383.0,2022-01-22,1,1,1.0,False
3383.0,2022-02-19,1,1,1.0,False
3383.0,2022-03-05,2,2,1.0,False
3383.0,2022-03-19,1,1,1.0,False
3383.0,2022-04-02,2,2,1.0,False
3383.0,2022-04-30,1,1,1.0,False
3383.0,2022-06-18,1,1,1.0,False
3383.0,2022-06-25,1,1,1.0,False
3383.0,2022-07-09,1,0,0.0,False
3383.0,2022-08-20,2,1,0.5,False
3383.0,2022-08-27,1,0,0.0,False
3383.0,2022-09-24,1,0,0.0,False
3383.0,2022-10-08,2,2,1.0,False
3383.0,2022-10-15,1,1,1.0,False
3383.0,2022-12-31,1,1,1.0,False
3383.0,2023-01-07,1,1,1.0,False
3383.0,2023-01-14,2,1,0.5,False
3383.0,2023-01-28,1,1,1.0,False
3383.0,2023-02-04,1,0,0.0,False
3383.0,2023-02-25,2,2,1.0,False
3383.0,2023-03-11,2,2,1.0,False
3383.0,2023-03-18,1,1,1.0,False
3383.0,2023-03-25,1,1,1.0,False
3383.0,2023-04-01,1,1,1.0,False
3383.0,2023-04-15,1,1,1.0,False
3383.0,2023-05-06,1,1,1.0,False
3383.0,2023-06-03,1,1,1.0,False
3383.0,2023-08-12,1,1,1.0,False
3383.0,2023-08-26,1,1,1.0,False
3383.0,2023-09-09,1,0,0.0,False
3383.0,2023-11-11,1,0,0.0,False
3383.0,2023-12-16,1,1,1.0,False
3383.0,2023-12-30,1,1,1.0,False
3383.0,2024-01-20,1,1,1.0,False
3383.0,2024-01-27,1,1,1.0,False
3383.0,2024-02-03,3,2,0.6666666666666666,False
3383.0,2024-02-10,1,0,0.0,False
3383.0,2024-02-24,1,0,0.0,False
3383.0,2024-03-02,1,1,1.0,False
3383.0,2024-03-30,1,1,1.0,False
3383.0,2024-04-06,1,0,0.0,False
3383.0,2024-04-13,1,0,0.0,False
3383.0,2024-04-20,1,1,1.0,False
3383.0,2024-04-27,1,1,1.0,False
3383.0,2024-05-18,1,1,1.0,False
3383.0,2024-06-01,3,2,0.6666666666666666,False
3383.0,2024-08-17,1,1,1.0,False
3383.0,2024-10-05,1,1,1.0,False
3383.0,2024-10-12,1,0,0.0,False
3383.0,2024-10-26,1,1,1.0,False
3383.0,2024-11-16,1,0,0.0,False
3383.0,2024-11-30,1,1,1.0,False
3383.0,2024-12-14,2,1,0.5,False
3383.0,2024-12-21,1,0,0.0,False
3383.0,2024-12-28,1,0,0.0,False
3383.0,2025-01-11,1,1,1.0,False
3383.0,2025-02-01,1,0,0.0,False
3383.0,2025-03-08,1,1,1.0,False
3383.0,2025-03-29,1,1,1.0,False
3383.0,2025-04-19,1,0,0.0,False
3383.0,2025-05-03,1,1,1.0,False
3383.0,2025-05-17,3,0,0.0,False
3383.0,2025-05-31,1,1,1.0,False
3383.0,2025-06-07,2,1,0.5,False
3383.0,2025-07-05,1,1,1.0,False
3383.0,2025-07-12,1,0,0.0,False
3383.0,2025-07-26,1,0,0.0,False
3383.0,2025-08-09,1,0,0.0,False
3383.0,2025-08-16,1,0,0.0,False
3383.0,2025-08-23,1,0,0.0,False
3383.0,2025-08-30,1,1,1.0,False
3383.0,2025-09-20,1,0,0.0,False
3383.0,2025-09-27,1,1,1.0,False
3383.0,2025-10-11,1,1,1.0,False
3383.0,2025-11-01,1,1,1.0,False
3383.0,2025-11-08,1,0,0.0,False
3383.0,2025-11-15,1,1,1.0,False
3385.0,2021-03-27,1,1,1.0,False
3385.0,2022-04-16,1,1,1.0,False
3385.0,2023-11-11,1,1,1.0,False
3385.0,2023-11-18,1,0,0.0,False
3385.0,2025-06-14,1,0,0.0,False
3385.0,2025-09-27,1,0,0.0,False
3390.0,2021-01-30,1,1,1.0,False
3390.0,2021-05-15,1,1,1.0,False
3390.0,2021-06-05,1,0,0.0,False
3390.0,2021-08-14,1,1,1.0,False
3390.0,2022-01-22,3,3,1.0,False
3390.0,2022-10-01,1,1,1.0,False
3390.0,2022-11-05,1,0,0.0,False
3390.0,2023-03-04,1,1,1.0,False
3390.0,2023-07-15,1,1,1.0,False
3390.0,2023-11-11,1,0,0.0,False
3390.0,2024-01-06,1,0,0.0,False
3390.0,2024-02-24,1,0,0.0,False
3390.0,2024-04-27,1,1,1.0,False
3390.0,2024-06-22,1,0,0.0,False
3390.0,2024-07-06,1,0,0.0,False
3390.0,2024-08-17,1,0,0.0,False
3390.0,2025-03-08,1,1,1.0,False
3390.0,2025-03-15,2,2,1.0,False
3390.0,2025-05-31,1,0,0.0,False
3390.0,2025-07-12,1,0,0.0,False
3390.0,2025-11-15,1,0,0.0,False
3392.0,2021-03-27,1,1,1.0,False
3392.0,2021-06-19,1,1,1.0,False
3392.0,2021-08-14,1,1,1.0,False
3392.0,2021-12-18,1,1,1.0,False
3392.0,2022-03-12,1,1,1.0,False
3392.0,2022-03-26,1,1,1.0,False
3392.0,2022-06-11,1,0,0.0,False
3392.0,2022-07-09,1,0,0.0,False
3392.0,2022-12-24,1,1,1.0,False
3392.0,2023-02-18,1,0,0.0,False
3392.0,2023-02-25,1,1,1.0,False
3392.0,2023-03-04,2,2,1.0,False
3392.0,2023-03-11,1,1,1.0,False
3392.0,2023-11-11,1,1,1.0,False
3392.0,2023-12-02,1,1,1.0,False
3392.0,2024-01-20,1,0,0.0,False
3392.0,2024-03-23,1,1,1.0,False
3392.0,2024-06-08,1,1,1.0,False
3392.0,2024-09-28,1,1,1.0,False
3392.0,2025-02-15,1,1,1.0,False
3392.0,2025-03-22,1,1,1.0,False
3392.0,2025-03-29,2,2,1.0,False
3392.0,2025-04-05,1,0,0.0,False
3392.0,2025-04-12,1,1,1.0,False
3392.0,2025-06-14,1,0,0.0,False
3392.0,2025-08-02,1,1,1.0,False
3392.0,2025-10-25,1,0,0.0,False
3392.0,2025-11-15,1,1,1.0,False
3392.0,2025-11-22,1,0,0.0,False
3396.0,2024-05-11,1,1,1.0,False
3396.0,2024-08-10,1,0,0.0,False
3400.0,2021-07-31,1,1,1.0,False
3403.0,2022-02-12,1,1,1.0,False
3409.0,2025-03-29,1,1,1.0,False
3411.0,2021-12-11,1,0,0.0,False
3411.0,2025-02-15,1,1,1.0,False
3412.0,2021-05-29,1,1,1.0,False
3415.0,2021-01-16,1,0,0.0,False
3415.0,2021-08-28,1,1,1.0,False
3415.0,2024-12-21,1,1,1.0,False
3418.0,2024-08-17,1,1,1.0,False
3422.0,2024-04-13,1,0,0.0,False
3422.0,2025-02-01,1,0,0.0,False
3424.0,2021-07-31,1,1,1.0,False
3424.0,2021-08-14,1,1,1.0,False
3424.0,2023-02-18,1,1,1.0,False
3424.0,2023-02-25,1,1,1.0,False
3424.0,2023-05-13,1,1,1.0,False
3424.0,2023-07-15,1,1,1.0,False
3424.0,2024-11-09,1,0,0.0,False
3427.0,2021-01-09,1,1,1.0,False
3427.0,2021-03-20,1,1,1.0,False
3427.0,2021-04-10,1,1,1.0,False
3427.0,2021-05-01,1,1,1.0,False
3427.0,2021-05-15,2,2,1.0,False
3427.0,2021-05-22,1,1,1.0,False
3427.0,2022-01-01,2,0,0.0,False
3427.0,2022-01-29,2,2,1.0,False
3427.0,2022-02-05,1,1,1.0,False
3427.0,2022-06-04,2,2,1.0,False
3427.0,2022-08-06,1,0,0.0,False
3427.0,2022-12-24,1,1,1.0,False
3427.0,2023-01-07,1,1,1.0,False
3427.0,2023-03-25,1,1,1.0,False
3427.0,2023-04-01,1,0,0.0,False
3427.0,2023-05-20,1,0,0.0,False
3427.0,2023-05-27,1,1,1.0,False
3427.0,2023-06-17,1,0,0.0,False
3427.0,2025-01-04,1,0,0.0,False
3427.0,2025-03-22,1,1,1.0,False
3427.0,2025-03-29,1,1,1.0,False
3427.0,2025-06-21,2,0,0.0,False
3427.0,2025-07-12,1,1,1.0,False
3427.0,2025-08-16,1,0,0.0,False
3428.0,2021-05-22,1,1,1.0,False
3428.0,2022-06-04,1,1,1.0,False
3428.0,2023-01-07,1,1,1.0,False
3428.0,2023-05-27,1,0,0.0,False
3428.0,2024-01-06,1,1,1.0,False
3430.0,2022-03-26,1,1,1.0,False
3430.0,2023-03-25,1,1,1.0,False
3430.0,2023-05-20,1,0,0.0,False
3430.0,2023-10-21,1,1,1.0,False
3430.0,2024-05-18,1,0,0.0,False
3430.0,2025-03-15,1,0,0.0,False
3430.0,2025-10-25,2,1,0.5,False
3431.0,2024-04-06,1,0,0.0,False
3431.0,2024-10-26,1,1,1.0,False
3431.0,2025-01-11,1,0,0.0,False
3431.0,2025-02-15,1,1,1.0,False
3432.0,2022-04-23,1,1,1.0,False
3432.0,2023-01-28,1,1,1.0,False
3432.0,2023-04-29,1,0,0.0,False
3432.0,2023-06-17,1,0,0.0,False
3432.0,2023-07-29,1,1,1.0,False
3432.0,2023-12-23,1,1,1.0,False
3432.0,2024-01-06,1,1,1.0,False
3434.0,2021-02-27,1,1,1.0,False
3434.0,2021-04-10,1,1,1.0,False
3434.0,2021-04-17,1,1,1.0,False
3434.0,2021-05-01,2,2,1.0,False
3434.0,2021-05-08,1,1,1.0,False
3434.0,2021-06-12,1,1,1.0,False
3434.0,2021-12-04,1,1,1.0,False
3434.0,2022-02-19,1,1,1.0,False
3434.0,2022-04-30,1,1,1.0,False
3434.0,2022-05-07,1,0,0.0,False
3434.0,2022-07-23,2,0,0.0,False
3434.0,2022-08-20,1,0,0.0,False
3434.0,2022-12-24,1,1,1.0,False
3434.0,2023-01-14,3,3,1.0,False
3434.0,2023-03-04,3,3,1.0,False
3434.0,2023-04-15,1,0,0.0,False
3434.0,2023-05-20,2,0,0.0,False
3434.0,2023-08-19,1,0,0.0,False
3434.0,2023-09-16,1,0,0.0,False
3434.0,2023-10-21,1,1,1.0,False
3434.0,2023-11-11,1,0,0.0,False
3434.0,2024-01-27,1,1,1.0,False
3434.0,2024-03-02,1,0,0.0,False
3434.0,2024-03-30,1,0,0.0,False
3434.0,2024-05-11,1,0,0.0,False
3434.0,2024-06-01,1,1,1.0,False
3434.0,2024-07-06,2,2,1.0,False
3434.0,2024-09-28,1,1,1.0,False
3434.0,2024-12-21,1,1,1.0,False
3434.0,2025-01-25,1,1,1.0,False
3434.0,2025-02-01,1,1,1.0,False
3434.0,2025-03-29,1,1,1.0,False
3434.0,2025-04-05,1,1,1.0,False
3434.0,2025-04-12,1,1,1.0,False
3434.0,2025-05-10,2,0,0.0,False
3434.0,2025-07-12,1,1,1.0,False
3434.0,2025-08-16,1,0,0.0,False
3434.0,2025-09-06,1,0,0.0,False
3434.0,2025-09-20,2,1,0.5,False
3434.0,2025-10-25,1,0,0.0,False
3435.0,2021-04-17,1,1,1.0,False
3435.0,2021-06-12,1,1,1.0,False
3435.0,2021-07-17,1,1,1.0,False
3435.0,2021-08-07,1,1,1.0,False
3435.0,2022-03-19,1,1,1.0,False
3435.0,2022-05-28,1,1,1.0,False
3435.0,2022-08-27,1,0,0.0,False
3435.0,2022-09-03,2,2,1.0,False
3435.0,2022-09-10,1,1,1.0,False
3435.0,2022-09-17,1,1,1.0,False
3435.0,2023-03-04,1,1,1.0,False
3435.0,2023-04-08,1,1,1.0,False
3435.0,2023-05-13,1,1,1.0,False
3435.0,2023-06-03,2,1,0.5,False
3435.0,2023-07-29,1,0,0.0,False
3435.0,2023-08-26,1,1,1.0,False
3435.0,2023-09-09,1,1,1.0,False
3435.0,2024-01-06,1,0,0.0,False
3435.0,2024-02-10,1,0,0.0,False
3435.0,2024-04-06,1,1,1.0,False
3435.0,2024-04-13,1,0,0.0,False
3435.0,2024-05-25,1,1,1.0,False
3435.0,2024-06-01,1,1,1.0,False
3435.0,2024-06-08,1,1,1.0,False
3435.0,2024-06-15,3,0,0.0,False
